"accuracy","kappa","misclassification","recall.TRUE","recall.FALSE","precision.TRUE","precision.FALSE","prevalence.TRUE","prevalence.FALSE","detection_prevalence.TRUE","detection_prevalence.FALSE","f1.TRUE","f1.FALSE","TP","FP","FN","TN","classifier","method","cv.iteration","cv.fold","sampling","kknn.distance","kknn.kernel","kknn.k","info","preprocess"
0.909320172173643,0.696862163524136,0.0906798278263574,0.915425924379107,0.876236282346565,0.975637083832292,0.656989407538497,0.844051589231538,0.155948410768462,0.791960294852326,0.208039705147674,0.944569926073128,0.750903256469377,600.75,15,55.5,106.25,"kknn","cv",1,4,"over",2,"optimal",18,"","normalize"
0.907398355020463,0.693351540330533,0.092601644979537,0.912003007016371,0.882519306327056,0.97674257503446,0.64999981648844,0.844051589231538,0.155948410768462,0.788103840160395,0.211896159839605,0.94325004412752,0.74847191658973,598.5,14.25,57.75,107,"kknn","cv",1,4,"over",2,"optimal",19,"","normalize"
0.90256548322101,0.679843279242294,0.0974345167789898,0.907809193674128,0.874322585015581,0.97514929822438,0.640499119452377,0.844051589231538,0.155948410768462,0.785842489569996,0.214157510430004,0.940132835085939,0.737669291202825,595.75,15.25,60.5,106,"kknn","cv",1,4,"over",2,"optimal",20,"","normalize"
0.91382295554311,0.715730381882266,0.0861770444568904,0.914665469428667,0.909243327462403,0.982047472122565,0.663738513945901,0.844051873255981,0.155948126744019,0.786173988035349,0.213826011964651,0.947126793360689,0.76698641448629,600.25,11,56,110.25,"kknn","cv",1,4,"over",2,"optimal",21,"","normalize"
0.907713003669358,0.695991888866431,0.092286996330642,0.911614948769351,0.886634602357404,0.977544412637047,0.652435574915905,0.844051873255981,0.155948126744019,0.787130978401838,0.212869021598162,0.94334400929025,0.750829281768353,598.25,13.75,58,107.5,"kknn","cv",1,4,"over",2,"optimal",22,"","normalize"
0.911249846982495,0.708839751774345,0.0887501530175052,0.911618429112373,0.909209456713183,0.981944332283507,0.655237390814314,0.844051589231538,0.155948410768462,0.783601403460015,0.216398596539985,0.945475446964757,0.761608342548663,598.25,11,58,110.25,"kknn","cv",1,4,"over",2,"optimal",23,"","normalize"
0.910611309068893,0.705310822830888,0.0893886909311074,0.912757661395107,0.898980490448449,0.979995050924958,0.656529305652113,0.844051589231538,0.155948410768462,0.786171270425769,0.213828729574231,0.945145252028204,0.758474259863311,599,12.25,57.25,109,"kknn","cv",1,4,"over",2,"optimal",24,"","normalize"
0.907064546666601,0.695566167378634,0.0929354533333994,0.909327783346327,0.894814388294269,0.979095609959825,0.647484662967111,0.844051873255981,0.155948126744019,0.78391677942384,0.21608322057616,0.942866413584861,0.75076733374709,596.75,12.75,59.5,108.5,"kknn","cv",1,4,"over",2,"optimal",25,"","normalize"
0.91253974319527,0.710667690198233,0.0874602568047298,0.915054107732858,0.898980490448449,0.980031982305117,0.663121900294185,0.844051589231538,0.155948410768462,0.788103840160395,0.211896159839605,0.946378704123719,0.762687874168132,600.5,12.25,55.75,109,"kknn","cv",1,4,"over",2,"optimal",26,"","normalize"
0.910933059390643,0.706086580311518,0.0890669406093571,0.913906754649738,0.894814388294269,0.97925585971363,0.661017134574827,0.844051589231538,0.155948410768462,0.787784157642769,0.212215842357231,0.945339944191254,0.759004294288978,599.75,12.75,56.5,108.5,"kknn","cv",1,4,"over",2,"optimal",27,"","normalize"
0.910614617555492,0.708014514939371,0.0893853824445084,0.91047977688681,0.911326378539493,0.982328693914146,0.653830234977546,0.844051589231538,0.155948410768462,0.782317710659613,0.217682289340387,0.945014339686423,0.761112784825977,597.5,10.75,58.75,110.5,"kknn","cv",1,4,"over",2,"optimal",28,"","normalize"
0.904825593128935,0.690295981822175,0.095174406871065,0.906284803430226,0.896897439371359,0.979497347202659,0.641199868507561,0.844051589231538,0.155948410768462,0.781032363615911,0.218967636384089,0.9413710171948,0.746750640448145,594.75,12.5,61.5,108.75,"kknn","cv",1,4,"over",2,"optimal",29,"","normalize"
0.905789189850887,0.687692118285903,0.0942108101491135,0.911620169283885,0.874220972767918,0.975158768305924,0.647969694364774,0.844051589231538,0.155948410768462,0.789067023321522,0.210932976678478,0.942270165018581,0.74374821306242,598.25,15.25,58,106,"kknn","cv",1,4,"over",2,"optimal",30,"","normalize"
0.911578137829743,0.710887361373987,0.0884218621702575,0.911236171437057,0.913511041864246,0.982839564572302,0.656698194841305,0.844051873255981,0.155948126744019,0.782628952076962,0.217371047923038,0.945608605239026,0.763384607783513,598,10.5,58.25,110.75,"kknn","cv",1,4,"over",2,"optimal",31,"","normalize"
0.914142291391649,0.715517164640941,0.0858577086083513,0.916188699558228,0.903129657228018,0.980895732737518,0.666858025587076,0.844051589231538,0.155948410768462,0.788420214191422,0.211579785808578,0.947381221640873,0.766591335581742,601.25,11.75,55,109.5,"kknn","cv",1,4,"over",2,"optimal",32,"","normalize"
0.908042269224788,0.698586112440975,0.0919577307752115,0.909714101421836,0.89903129657228,0.980022938148392,0.64950816735852,0.844051589231538,0.155948410768462,0.783601403460015,0.216398596539985,0.943468071051237,0.753198025785657,597,12.25,59.25,109,"kknn","cv",1,4,"over",2,"optimal",33,"","normalize"
0.911258118198992,0.709256040336753,0.0887418818010078,0.911239071722909,0.911360249288714,0.982358441540789,0.654777265028633,0.844051589231538,0.155948410768462,0.782957075694865,0.217042924305135,0.94545916534852,0.762010815529739,598,10.75,58.25,110.5,"kknn","cv",1,4,"over",2,"optimal",34,"","normalize"
0.90482055501311,0.694182770426266,0.0951794449868904,0.902097370716858,0.919472293727137,0.983859689722075,0.634390254972004,0.844051873255981,0.155948126744019,0.773963997006359,0.226036002993641,0.941181099700743,0.750570989488774,592,9.75,64.25,111.5,"kknn","cv",1,4,"over",2,"optimal",35,"","normalize"
0.90674699672129,0.69682595704646,0.0932530032787102,0.907041778037643,0.905161902181276,0.981068371124418,0.644133189234222,0.844051589231538,0.155948410768462,0.780378937512614,0.219621062487386,0.942554672432096,0.752162698412698,595.25,11.5,61,109.75,"kknn","cv",1,4,"over",2,"optimal",36,"","normalize"
0.909324307781891,0.703841245690516,0.0906756922181087,0.90933242380369,0.909294133586235,0.981915320439676,0.649575596352389,0.844051589231538,0.155948410768462,0.781669247286214,0.218330752713786,0.944223166977957,0.757716429469923,596.75,11,59.5,110.25,"kknn","cv",1,4,"over",2,"optimal",37,"","normalize"
0.905464544603362,0.695170352538695,0.0945354553966379,0.90399473772135,0.913409429616583,0.982593743805261,0.638189942089,0.844051589231538,0.155948410768462,0.776525791307282,0.223474208692718,0.941638594976425,0.751220203553007,593.25,10.5,63,110.75,"kknn","cv",1,4,"over",2,"optimal",38,"","normalize"
0.907077431820362,0.697416917983551,0.0929225681796376,0.907425195827301,0.905195772930497,0.981067463532135,0.644349127999148,0.844051589231538,0.155948410768462,0.780706064125087,0.219293935874913,0.942787638005938,0.752596993238242,595.5,11.5,60.75,109.75,"kknn","cv",1,4,"over",2,"optimal",39,"","normalize"
0.910284182456419,0.705103584422316,0.089715817543581,0.911617268998032,0.903044980354965,0.980770059543662,0.654132775949255,0.844051589231538,0.155948410768462,0.784563759499492,0.215436240500508,0.944904743805148,0.758441572292188,598.25,11.75,58,109.5,"kknn","cv",1,4,"over",2,"optimal",40,"","normalize"
0.911577800716618,0.713547213608917,0.0884221992833818,0.908569068567398,0.92790611028316,0.985561057551014,0.652442528735632,0.844051589231538,0.155948410768462,0.778133715794384,0.221866284205616,0.945484470504399,0.766017033685216,596.25,8.75,60,112.5,"kknn","cv",1,4,"over",2,"optimal",41,"","normalize"
0.908360634612239,0.70183295284538,0.0916393653877608,0.908570228681739,0.907261888632977,0.981499987998397,0.649337277969146,0.844051873255981,0.155948126744019,0.781346907149218,0.218653092850782,0.943555167963576,0.75620401590239,596.25,11.25,60,110,"kknn","cv",1,4,"over",2,"optimal",42,"","normalize"
0.907396209706864,0.697785656650362,0.0926037902931356,0.908190871292275,0.903095786478797,0.980663010358765,0.645587681464104,0.844051873255981,0.155948126744019,0.781672787770349,0.218327212229651,0.943022410378416,0.752796287841935,596,11.75,60.25,109.5,"kknn","cv",1,4,"over",2,"optimal",43,"","normalize"
0.908039374299014,0.700995954361867,0.0919606257009856,0.907812093959981,0.909243327462403,0.981905846719184,0.647184966658675,0.844051589231538,0.155948410768462,0.780388449411586,0.219611550588414,0.943350519272201,0.75556219630957,595.75,11,60.5,110.25,"kknn","cv",1,4,"over",2,"optimal",44,"","normalize"
0.90643591510087,0.695079487408064,0.0935640848991298,0.907431576456176,0.901046606150928,0.980298335943957,0.644201673437036,0.844051873255981,0.155948126744019,0.781354341688103,0.218645658311897,0.942397972609673,0.750618639398634,595.5,12,60.75,109.25,"kknn","cv",1,4,"over",2,"optimal",45,"","normalize"
0.904506324172134,0.691424378214581,0.0954936758278661,0.904005178750418,0.907228017883756,0.981498152099922,0.637781754846767,0.844051589231538,0.155948410768462,0.777497245684906,0.222502754315094,0.941063004335731,0.748003089332514,593.25,11.25,63,110,"kknn","cv",1,4,"over",2,"optimal",46,"","normalize"
0.909647298786116,0.708155552012609,0.0903527012138838,0.906670541448565,0.925789188456849,0.985130668679827,0.647431301877688,0.844051589231538,0.155948410768462,0.776850022993982,0.223149977006018,0.944247520008325,0.761729117949155,595,9,61.25,112.25,"kknn","cv",1,4,"over",2,"optimal",47,"","normalize"
0.90482600668976,0.691190500566838,0.0951739933102401,0.905145571147492,0.903129657228018,0.980604565462164,0.638129722481494,0.844051589231538,0.155948410768462,0.779099793881285,0.220900206118715,0.941347907791337,0.747674115894645,594,11.75,62.25,109.5,"kknn","cv",1,4,"over",2,"optimal",48,"","normalize"
0.909001657076111,0.704821651407657,0.0909983429238885,0.907808613616958,0.915458609944452,0.983090981239879,0.648535786113368,0.844051873255981,0.155948126744019,0.779420535518097,0.220579464481904,0.943911057447734,0.75880892022054,595.75,10.25,60.5,111,"kknn","cv",1,4,"over",2,"optimal",49,"","normalize"
0.908365673789838,0.703652963126661,0.0916343262101617,0.906664740876861,0.9174739195231,0.983576733904554,0.647070808563451,0.844051589231538,0.155948410768462,0.778140746328407,0.221859253671593,0.943448357684348,0.757950644150126,595,10,61.25,111.25,"kknn","cv",1,4,"over",2,"optimal",50,"","normalize"
0.907075777577063,0.701122182142727,0.0929242224229371,0.904384536139882,0.921589215553448,0.984252042073855,0.641687313407227,0.844051589231538,0.155948410768462,0.775567984436879,0.224432015563121,0.942588680628021,0.756174409017282,593.5,9.5,62.75,111.75,"kknn","cv",1,4,"over",2,"optimal",51,"","normalize"
0.906106804564388,0.696607089082117,0.0938931954356119,0.904761573300665,0.913409429616583,0.98266352755811,0.63999147776679,0.844051589231538,0.155948410768462,0.777167224146659,0.222832775853341,0.942065183211517,0.752273796587215,593.75,10.5,62.5,110.75,"kknn","cv",1,4,"over",2,"optimal",52,"","normalize"
0.905784153858608,0.696389656783134,0.0942158461413917,0.903997638007202,0.915458609944452,0.983106471605579,0.639456176085114,0.844051873255981,0.155948126744019,0.776203032300593,0.223796967699407,0.94180806166557,0.752187065924267,593.25,10.25,63,111,"kknn","cv",1,4,"over",2,"optimal",53,"","normalize"
0.903849176021412,0.690047987324157,0.0961508239785875,0.90323486282808,0.907228017883756,0.981389148966571,0.635761598190813,0.844051589231538,0.155948410768462,0.776843406020784,0.223156593979216,0.940627778272427,0.747010574260979,592.75,11.25,63.5,110,"kknn","cv",1,4,"over",2,"optimal",54,"","normalize"
0.90482683381141,0.692847504427756,0.0951731661885903,0.903999378178713,0.909243327462403,0.981808376164375,0.637791813109649,0.844051589231538,0.155948410768462,0.777170946194082,0.222829053805918,0.941251131688842,0.749262309314736,593.25,11,63,110.25,"kknn","cv",1,4,"over",2,"optimal",55,"","normalize"
0.905141553599137,0.693665701900919,0.0948584464008629,0.903997638007202,0.911411055412546,0.982234206580022,0.637459212139901,0.844051589231538,0.155948410768462,0.776843819581609,0.223156180418391,0.941463082192219,0.749906881904333,593.25,10.75,63,110.5,"kknn","cv",1,4,"over",2,"optimal",56,"","normalize"
0.903855304047859,0.691221961089035,0.0961446959521414,0.902092730259494,0.913409429616583,0.982555804467111,0.633942074904519,0.844051873255981,0.155948126744019,0.774916031013592,0.225083968986408,0.940577572235688,0.748171493353441,592,10.5,64.25,110.75,"kknn","cv",1,4,"over",2,"optimal",57,"","normalize"
0.907396287216339,0.701848152596968,0.0926037127836614,0.904382795968371,0.92374000812898,0.984665879851633,0.640973977464656,0.844051589231538,0.155948410768462,0.775241684946055,0.224758315053945,0.942811835032702,0.756741346036812,593.5,9.25,62.75,112,"kknn","cv",1,4,"over",2,"optimal",58,"","normalize"
0.911255636834043,0.710381219251313,0.088744363165957,0.91047977688681,0.915458609944452,0.983155727794273,0.654652916476053,0.844051589231538,0.155948410768462,0.781675864259412,0.218324135740588,0.945393867940567,0.763088512092241,597.5,10.25,58.75,111,"kknn","cv",1,4,"over",2,"optimal",59,"","normalize"
0.905464131042537,0.696019446064782,0.0945358689574628,0.902853185209934,0.919709388971684,0.983903737669672,0.636703958691911,0.844051589231538,0.155948410768462,0.774592394451006,0.225407605548994,0.941586572726143,0.752017634348887,592.5,9.75,63.75,111.5,"kknn","cv",1,4,"over",2,"optimal",60,"","normalize"
0.903532801990386,0.688806545506525,0.0964671980096145,0.902850864981253,0.907143341010703,0.981396393693499,0.633981087089342,0.844051589231538,0.155948410768462,0.776526204868107,0.223473795131893,0.940447517222375,0.745989940213146,592.5,11.25,63.75,110,"kknn","cv",1,4,"over",2,"optimal",61,"","normalize"
0.902253658359057,0.68340226250353,0.0977463416409432,0.903241243456955,0.896897439371359,0.979394785456464,0.632637051370574,0.844051589231538,0.155948410768462,0.778460428846033,0.221539571153967,0.939722500932037,0.741368691801478,592.75,12.5,63.5,108.75,"kknn","cv",1,4,"over",2,"optimal",62,"","normalize"
0.90418118466899,0.693792148538006,0.0958188153310104,0.901334015480566,0.919590841349411,0.98374206346781,0.634480351133152,0.844051873255981,0.155948126744019,0.773313061823973,0.226686938176027,0.940690326675899,0.750485739782926,591.5,9.75,64.75,111.5,"kknn","cv",1,4,"over",2,"optimal",63,"","normalize"
0.908042188529993,0.705339314911149,0.0919578114700066,0.904001698407395,0.929921419861807,0.985854766736578,0.642646398545275,0.844051873255981,0.155948126744019,0.773956562467474,0.226043437532526,0.943129579601139,0.75979321009024,593.25,8.5,63,112.75,"kknn","cv",1,4,"over",2,"optimal",64,"","normalize"
0.905141140038312,0.697605044409674,0.0948588599616877,0.902081709173256,0.921555344804227,0.984332771621405,0.64009572976619,0.844051589231538,0.155948410768462,0.773636655384727,0.226363344615273,0.941194913650701,0.753613432821407,592,9.5,64.25,111.75,"kknn","cv",1,4,"over",2,"optimal",65,"","normalize"
0.90579373901996,0.69527025373125,0.0942062609800399,0.905146151204663,0.909260262837014,0.981811179621292,0.640316246933894,0.844051589231538,0.155948410768462,0.778140332767582,0.221859667232418,0.941889098801606,0.751145218765035,594,11,62.25,110.25,"kknn","cv",1,4,"over",2,"optimal",66,"","normalize"
0.905141967159962,0.695594529219535,0.094858032840038,0.902469767420277,0.919641647473242,0.9838226917234,0.636183892455079,0.844051589231538,0.155948410768462,0.774271884811731,0.225728115188269,0.941358385692347,0.751778134427167,592.25,9.75,64,111.5,"kknn","cv",1,4,"over",2,"optimal",67,"","normalize"
0.902886748843103,0.690825497940946,0.0971132511568969,0.899043949771689,0.923672266630538,0.984547085237095,0.62910503042082,0.844051873255981,0.155948126744019,0.770736581070342,0.229263418929658,0.939833516975478,0.748258038266894,590,9.25,66.25,112,"kknn","cv",1,4,"over",2,"optimal",68,"","normalize"
0.905787122046762,0.695832474082226,0.0942128779532379,0.904002278464565,0.915458609944452,0.983098922212356,0.638146418873245,0.844051589231538,0.155948410768462,0.776206522350481,0.223793477649519,0.941854024299053,0.751681011763654,593.25,10.25,63,111,"kknn","cv",1,4,"over",2,"optimal",69,"","normalize"
0.907399182142113,0.70153999521487,0.0926008178578873,0.904765633700857,0.921741633924942,0.984295666914173,0.641832863576876,0.844051589231538,0.155948410768462,0.775884772028731,0.224115227971269,0.942824740370346,0.756425750262047,593.75,9.5,62.5,111.75,"kknn","cv",1,4,"over",2,"optimal",70,"","normalize"
0.903209810986161,0.690606890841095,0.0967901890138394,0.900943637004863,0.915441674569841,0.982992410165621,0.63341849468647,0.844051589231538,0.155948410768462,0.77362755704658,0.22637244295342,0.940078202850773,0.747841586696853,591.25,10.25,65,111,"kknn","cv",1,4,"over",2,"optimal",71,"","normalize"
0.907066679238916,0.700765947977274,0.0929333207610842,0.905135130118425,0.9174739195231,0.983482335260991,0.643876547654825,0.844051589231538,0.155948410768462,0.776841751777484,0.223158248222516,0.942583346347951,0.755786907153209,594,10,62.25,111.25,"kknn","cv",1,4,"over",2,"optimal",72,"","normalize"
0.909645157719612,0.708965282694579,0.0903548422803878,0.90590312581208,0.929921419861807,0.985904762337857,0.646279926833004,0.844051873255981,0.155948126744019,0.775559531657093,0.224440468342907,0.944207624007626,0.76253024864545,594.5,8.5,61.75,112.75,"kknn","cv",1,4,"over",2,"optimal",73,"","normalize"
0.908999662534367,0.70591836910737,0.0910003374656331,0.90666300070535,0.921724698550332,0.984323792410113,0.647045408143735,0.844051589231538,0.155948410768462,0.777485252420985,0.222514747579015,0.943849808733094,0.759865274880093,595,9.5,61.25,111.75,"kknn","cv",1,4,"over",2,"optimal",74,"","normalize"
0.909653418318373,0.709130860802806,0.0903465816816266,0.906671121505736,0.925789188456849,0.985088471934396,0.649307876192464,0.844051873255981,0.155948126744019,0.776854793542855,0.223145206457145,0.944189427318777,0.762652604002794,595,9,61.25,112.25,"kknn","cv",1,4,"over",2,"optimal",75,"","normalize"
0.901937697888855,0.68707930239719,0.0980623021111453,0.899809045179493,0.913358623492752,0.982583007084289,0.630573204272292,0.844051589231538,0.155948410768462,0.772997290349476,0.227002709650525,0.939250805621375,0.745042170375251,590.5,10.5,65.75,110.75,"kknn","cv",1,4,"over",2,"optimal",76,"","normalize"
0.908676671530142,0.704317697354213,0.0913233284698581,0.907046998552177,0.9174739195231,0.983478379081889,0.646937032733824,0.844051589231538,0.155948410768462,0.778450916947061,0.221549083052939,0.943684718204015,0.758479506604507,595.25,10,61,111.25,"kknn","cv",1,4,"over",2,"optimal",77,"","normalize"
0.90835905681664,0.705762950139419,0.0916409431833596,0.904759833129153,0.927787562660886,0.985505959962995,0.644416160924711,0.844051589231538,0.155948410768462,0.774918280381005,0.225081719618995,0.943347143463561,0.760021637365529,593.75,8.75,62.5,112.5,"kknn","cv",1,4,"over",2,"optimal",78,"","normalize"
0.909966567742917,0.708508030667914,0.0900334322570826,0.90742461577013,0.923672266630538,0.984738294114236,0.648693109332869,0.844051589231538,0.155948410768462,0.777811965472634,0.222188034527366,0.944479113811563,0.76191978714837,595.5,9.25,60.75,112,"kknn","cv",1,4,"over",2,"optimal",79,"","normalize"
0.907071228407989,0.699392997589215,0.0929287715920107,0.905520868136764,0.915441674569841,0.983039086267005,0.641768875079705,0.844051589231538,0.155948410768462,0.777491455833358,0.222508544166642,0.942685631068865,0.754527121373812,594.25,10.25,62,111,"kknn","cv",1,4,"over",2,"optimal",80,"","normalize"
0.899359973267428,0.676774880636732,0.100640026732572,0.899432588075881,0.898980490448449,0.979678902111265,0.624240324892499,0.844051589231538,0.155948410768462,0.774922415989254,0.225077584010746,0.937795220368891,0.736377183817672,590.25,12.25,66,109,"kknn","cv",1,4,"over",2,"optimal",81,"","normalize"
0.905797370816626,0.696903222979496,0.0942026291833737,0.903625241303783,0.917541661021542,0.983463484619919,0.638838833954954,0.844051873255981,0.155948126744019,0.775571096495358,0.224428903504642,0.941797614654022,0.752707377847029,593,10,63.25,111.25,"kknn","cv",1,4,"over",2,"optimal",82,"","normalize"
0.907075777577063,0.700685297951508,0.0929242224229371,0.904385116197052,0.92164002167728,0.9843043284453,0.641052922199425,0.844051589231538,0.155948410768462,0.775567984436879,0.224432015563121,0.942610823269333,0.755748152304703,593.5,9.5,62.75,111.75,"kknn","cv",1,4,"over",2,"optimal",83,"","normalize"
0.907397114337988,0.701475089687062,0.0926028856620116,0.904763893529346,0.92165695705189,0.984250862249452,0.641398623212152,0.844051589231538,0.155948410768462,0.775885185589556,0.224114814410444,0.942833169303758,0.756383180879825,593.75,9.5,62.5,111.75,"kknn","cv",1,4,"over",2,"optimal",84,"","normalize"
0.908695601892008,0.704815916691746,0.0913043981079925,0.907056859524075,0.917541661021542,0.983467847216667,0.647817524004166,0.844051873255981,0.155948126744019,0.77846932757074,0.22153067242926,0.943662139728793,0.758950318996805,595.25,10,61,111.25,"kknn","cv",1,4,"over",2,"optimal",85,"","normalize"
0.908042269224788,0.700086551767689,0.0919577307752115,0.908189711177934,0.907312694756808,0.981481729423422,0.646083726596459,0.844051589231538,0.155948410768462,0.781028228007662,0.218971771992338,0.943413397728785,0.754722320009813,596,11.25,60.25,110,"kknn","cv",1,4,"over",2,"optimal",86,"","normalize"
0.905464544603362,0.694786649418451,0.0945354553966379,0.904001698407395,0.913392494241973,0.982616866263804,0.637529839657257,0.844051589231538,0.155948410768462,0.776528272672232,0.223471727327768,0.941663559764801,0.750849211525117,593.25,10.5,63,110.75,"kknn","cv",1,4,"over",2,"optimal",87,"","normalize"
0.907072469090464,0.701563307687765,0.0929275309095361,0.903618860674908,0.925806123831459,0.985061222921331,0.63991426518118,0.844051589231538,0.155948410768462,0.77427353905503,0.22572646094497,0.942569721186609,0.756616470035119,593,9,63.25,112.25,"kknn","cv",1,4,"over",2,"optimal",88,"","normalize"
0.903861086466991,0.692205512216282,0.0961389135330085,0.901332855366225,0.917592467145373,0.983384657940457,0.633506841885385,0.844051873255981,0.155948126744019,0.773629855786467,0.226370144213533,0.9405230840601,0.749107522814172,591.5,10,64.75,111.25,"kknn","cv",1,4,"over",2,"optimal",89,"","normalize"
0.906749404823859,0.696747281777359,0.0932505951761408,0.906665900991202,0.907177211759924,0.981527878770975,0.643086957645767,0.844051873255981,0.155948126744019,0.779743937959599,0.220256062040401,0.942558572361623,0.752080838923577,595,11.25,61.25,110,"kknn","cv",1,4,"over",2,"optimal",90,"","normalize"
0.904500120759761,0.694838726233139,0.0954998792402391,0.90132647473735,0.921623086302669,0.98427846351229,0.635491803228814,0.844051589231538,0.155948410768462,0.772989019132978,0.227010980867022,0.940868642711803,0.751307745746528,591.5,9.5,64.75,111.75,"kknn","cv",1,4,"over",2,"optimal",91,"","normalize"
