"accuracy","kappa","misclassification","recall.TRUE","recall.FALSE","precision.TRUE","precision.FALSE","prevalence.TRUE","prevalence.FALSE","detection_prevalence.TRUE","detection_prevalence.FALSE","f1.TRUE","f1.FALSE","TP","FP","FN","TN","classifier","method","cv.iteration","cv.fold","sampling","kknn.distance","kknn.kernel","kknn.k","info","preprocess"
0.88713552884504,0.654203414386983,0.11286447115496,0.878854479897539,0.931970600189676,0.985940035182851,0.587372535120359,0.844051589231538,0.155948410768462,0.752406096879105,0.247593903120895,0.929289976313008,0.720364106095991,576.75,8.25,79.5,113,"kknn","cv",1,4,"under",2,"optimal",18,"","normalize"
0.894857950127873,0.670544733815262,0.105142049872127,0.88990398893715,0.921606150928059,0.984083234078469,0.608713043438142,0.844051589231538,0.155948410768462,0.763350156987689,0.236649843012311,0.934540191614956,0.732484175484639,584,9.5,72.25,111.75,"kknn","cv",1,4,"under",2,"optimal",19,"","normalize"
0.898707374285781,0.681425219697579,0.10129262571422,0.893330966700078,0.927787562660886,0.985305172064175,0.617552683502403,0.844051589231538,0.155948410768462,0.765269906336744,0.234730093663256,0.937017469347463,0.741157804459691,586.25,8.75,70,112.5,"kknn","cv",1,4,"under",2,"optimal",20,"","normalize"
0.898069663493828,0.677063892304641,0.101930336506172,0.894851876600958,0.915543286817504,0.982912844556367,0.617870392842092,0.844051589231538,0.155948410768462,0.768484928189298,0.231515071810702,0.936747391990946,0.737263906696341,587.25,10.25,69,111,"kknn","cv",1,4,"under",2,"optimal",21,"","normalize"
0.89229294396175,0.66305292599053,0.10770705603825,0.888388299550804,0.913392494241973,0.982350640100332,0.604174427283889,0.844051873255981,0.155948126744019,0.763355323047236,0.236644676952764,0.932911141680428,0.726476013777391,583,10.5,73.25,110.75,"kknn","cv",1,4,"under",2,"optimal",22,"","normalize"
0.901602300059884,0.688598050145063,0.0983976999401164,0.897142522367005,0.925738382333017,0.984982864017807,0.626743865661306,0.844051589231538,0.155948410768462,0.768804197146099,0.231195802853901,0.93891390608897,0.746664589042696,588.75,9,67.5,112.25,"kknn","cv",1,4,"under",2,"optimal",23,"","normalize"
0.906430132681737,0.698931576247705,0.0935698673182627,0.903620020789249,0.921606150928059,0.984239765040195,0.638588167156732,0.844051873255981,0.155948126744019,0.774923465552477,0.225076534447523,0.942204256258569,0.754393417401661,593,9.5,63.25,111.75,"kknn","cv",1,4,"under",2,"optimal",24,"","normalize"
0.892283031243237,0.663160355815669,0.107716968756763,0.887615663399785,0.917626337894594,0.983168982479047,0.601812873526236,0.844051873255981,0.155948126744019,0.762048496323207,0.237951503676793,0.932917531860228,0.726615619475166,582.5,10,73.75,111.25,"kknn","cv",1,4,"under",2,"optimal",25,"","normalize"
0.904818902893357,0.695686210593777,0.0951810971066427,0.901329375023202,0.92374000812898,0.984641848855818,0.63477270700762,0.844051873255981,0.155948126744019,0.772662126641588,0.227337873358413,0.941092947264062,0.752001105786202,591.5,9.25,64.75,112,"kknn","cv",1,4,"under",2,"optimal",26,"","normalize"
0.901605194985658,0.687813403989167,0.0983948050143423,0.897520139584957,0.923706137379759,0.984670719578143,0.627019870772677,0.844051589231538,0.155948410768462,0.769453074080323,0.230546925919677,0.938948924740292,0.745896209420435,589,9.25,67.25,112,"kknn","cv",1,4,"under",2,"optimal",27,"","normalize"
0.908036892934065,0.70312542515837,0.0919631070659348,0.905523768422616,0.92164002167728,0.984272939196438,0.643358154096825,0.844051589231538,0.155948410768462,0.776529099793881,0.223470900206119,0.94324786282881,0.757662616093824,594.25,9.5,62,111.75,"kknn","cv",1,4,"under",2,"optimal",28,"","normalize"
0.893247130714997,0.6641060055255,0.106752869285003,0.889902248765638,0.911309443164883,0.981932298737062,0.604998688405722,0.844051589231538,0.155948410768462,0.764954359427367,0.235045640572633,0.933638097617504,0.727098235199103,584,10.75,72.25,110.5,"kknn","cv",1,4,"under",2,"optimal",29,"","normalize"
0.892613555531293,0.662058636236262,0.107386444468707,0.890672564687976,0.903028044980355,0.980329390316267,0.607711567148756,0.844051589231538,0.155948410768462,0.766892305452717,0.233107694547283,0.933213065665887,0.725348551996903,584.5,11.75,71.75,109.5,"kknn","cv",1,4,"under",2,"optimal",30,"","normalize"
0.90064614743278,0.685711369368869,0.0993538525672202,0.896380327245053,0.923689202005148,0.98459773296987,0.624776027940585,0.844051589231538,0.155948410768462,0.768495680770745,0.231504319229255,0.938305545344954,0.744342510798886,588.25,9.25,68,112,"kknn","cv",1,4,"under",2,"optimal",31,"","normalize"
0.897430712019401,0.676514409090703,0.102569287980599,0.893339667557634,0.919624712098632,0.983644394509226,0.615436685309026,0.844051589231538,0.155948410768462,0.76655980254952,0.23344019745048,0.93627848428376,0.73704266606809,586.25,9.75,70,111.5,"kknn","cv",1,4,"under",2,"optimal",32,"","normalize"
0.898399591595997,0.676255043238606,0.101600408404003,0.896386127816758,0.909277198211624,0.981674165543539,0.619028770940279,0.844051873255981,0.155948126744019,0.770747319848732,0.229252680151268,0.937064226556296,0.736353697464522,588.25,11,68,110.25,"kknn","cv",1,4,"under",2,"optimal",33,"","normalize"
0.893244649350048,0.663716149455964,0.106755350649952,0.890285666555296,0.909328004335456,0.981608481910867,0.605970766685052,0.844051589231538,0.155948410768462,0.765587934611071,0.234412065388929,0.933647911725392,0.726678764755147,584.25,11,72,110.25,"kknn","cv",1,4,"under",2,"optimal",34,"","normalize"
0.897748740293727,0.677145080237389,0.102251259706273,0.893331546757248,0.921555344804227,0.984132162313411,0.615190347460068,0.844051589231538,0.155948410768462,0.766242601396843,0.233757398603157,0.936491666200254,0.737507380310615,586.25,9.5,70,111.75,"kknn","cv",1,4,"under",2,"optimal",35,"","normalize"
0.896787535747741,0.678451522153271,0.103212464252259,0.889910369566024,0.933918168269882,0.986610895167442,0.613235447404165,0.844051873255981,0.155948126744019,0.761428125356238,0.238571874643762,0.935619313850419,0.739134300382439,584,8,72.25,113.25,"kknn","cv",1,4,"under",2,"optimal",36,"","normalize"
0.898715645502278,0.679685383486364,0.101284354497722,0.894096062107881,0.923638395881317,0.984575524654484,0.616908429657234,0.844051589231538,0.155948410768462,0.766557734745395,0.233442265254605,0.937126633368689,0.739498703983466,586.75,9.25,69.5,112,"kknn","cv",1,4,"under",2,"optimal",37,"","normalize"
0.899034087337429,0.6780773584113,0.100965912662571,0.89676316497754,0.911360249288714,0.982117851859448,0.620150660951719,0.844051589231538,0.155948410768462,0.770737180441551,0.229262819558449,0.937471637168709,0.73780084539322,588.5,10.75,67.75,110.5,"kknn","cv",1,4,"under",2,"optimal",38,"","normalize"
0.894864468356124,0.667949534626591,0.105135531643876,0.892575732264172,0.907278824007587,0.981114367499947,0.611227560280869,0.844051873255981,0.155948126744019,0.767849088773351,0.232150911226649,0.934706575503271,0.730017558460142,585.75,11.25,70.5,110,"kknn","cv",1,4,"under",2,"optimal",39,"","normalize"
0.905782986438513,0.697225105049657,0.0942170135614866,0.903232542599399,0.919641647473242,0.983820977741643,0.637892056758454,0.844051589231538,0.155948410768462,0.774915385455231,0.225084614544769,0.941779617128859,0.753044832504971,592.75,9.75,63.5,111.5,"kknn","cv",1,4,"under",2,"optimal",40,"","normalize"
0.898071317737128,0.676015089142485,0.101928682262872,0.895239354790808,0.913341688118141,0.982470475298994,0.616769506401034,0.844051589231538,0.155948410768462,0.769130910197748,0.230869089802252,0.936825555890513,0.736289128912891,587.5,10.5,68.75,110.75,"kknn","cv",1,4,"under",2,"optimal",41,"","normalize"
0.896456776276828,0.670345248971002,0.103543223723172,0.896366985930133,0.896965180869801,0.97933029347733,0.620267518588184,0.844051589231538,0.155948410768462,0.772659411155555,0.227340588844445,0.935798281694052,0.731465706271908,588.25,12.5,68,108.75,"kknn","cv",1,4,"under",2,"optimal",42,"","normalize"
0.897101931163628,0.675958740859849,0.102898068836372,0.892567031406615,0.921690827801111,0.984071492723101,0.613994036816178,0.844051589231538,0.155948410768462,0.765588348171896,0.234411651828104,0.936045974365059,0.73666482985247,585.75,9.5,70.5,111.75,"kknn","cv",1,4,"under",2,"optimal",43,"","normalize"
0.899673038811856,0.681835835002735,0.100326961188144,0.896760844748858,0.915509416068284,0.983012138082371,0.624421437555151,0.844051589231538,0.155948410768462,0.770086649264027,0.229913350735973,0.937733749519236,0.741016408004938,588.5,10.25,67.75,111,"kknn","cv",1,4,"under",2,"optimal",44,"","normalize"
0.896784316450126,0.670296534629728,0.103215683549874,0.896771285777926,0.896914374745969,0.979239395251213,0.61857821672527,0.844051589231538,0.155948410768462,0.772991914058752,0.227008085941248,0.936093370277409,0.731315416649817,588.5,12.5,67.75,108.75,"kknn","cv",1,4,"under",2,"optimal",45,"","normalize"
0.895500623649724,0.669865230316308,0.104499376350276,0.892190574303003,0.913409429616583,0.98239417989418,0.610160500149448,0.844051589231538,0.155948410768462,0.766558561867045,0.233441438132955,0.935119609896808,0.73158700853031,585.5,10.5,70.75,110.75,"kknn","cv",1,4,"under",2,"optimal",46,"","normalize"
0.898392983116988,0.676414518415054,0.101607016883012,0.896003290084271,0.911258637041051,0.982101364916565,0.61830471486625,0.844051873255981,0.155948126744019,0.770105471324984,0.229894528675016,0.937051088736482,0.736509680795395,588,10.75,68.25,110.5,"kknn","cv",1,4,"under",2,"optimal",47,"","normalize"
0.897427817093627,0.673088087803459,0.102572182906373,0.896383227530905,0.903146592602628,0.980475294336296,0.618919755588553,0.844051589231538,0.155948410768462,0.771699950041852,0.228300049958148,0.936451623954035,0.733709971052854,588.25,11.75,68,109.5,"kknn","cv",1,4,"under",2,"optimal",48,"","normalize"
0.898387200697855,0.674882692210582,0.101612799302145,0.897517239299105,0.903180463351849,0.980538310553114,0.620567669495167,0.844051873255981,0.155948126744019,0.772655518162578,0.227344481837422,0.937122470924613,0.734998222225507,589,11.75,67.25,109.5,"kknn","cv",1,4,"under",2,"optimal",49,"","normalize"
0.895177632645499,0.667031874053073,0.104822367354501,0.893716124661247,0.903112721853407,0.980368933520937,0.611451476983496,0.844051589231538,0.155948410768462,0.769452246958674,0.230547753041326,0.935015392016361,0.728996110938961,586.5,11.75,69.75,109.5,"kknn","cv",1,4,"under",2,"optimal",50,"","normalize"
0.895171015672301,0.666737031887527,0.104828984327699,0.894466718639789,0.898946619699228,0.979586838310006,0.61372718296601,0.844051589231538,0.155948410768462,0.770733458394127,0.229266541605873,0.935007640481092,0.728676098388673,587,12.25,69.25,109,"kknn","cv",1,4,"under",2,"optimal",51,"","normalize"
0.901928599550708,0.681972685743345,0.0980714004492925,0.902856665552957,0.896829697872917,0.979400913765447,0.630393657583071,0.844051589231538,0.155948410768462,0.778134542916034,0.221865457083966,0.939549707848033,0.740164347956772,592.5,12.5,63.75,108.75,"kknn","cv",1,4,"under",2,"optimal",52,"","normalize"
0.900636635533808,0.683237534036981,0.0993633644661922,0.898281754649738,0.913409429616583,0.982487515647736,0.625268842748156,0.844051589231538,0.155948410768462,0.771699536481028,0.228300463518973,0.938456165047577,0.742000338873815,589.5,10.5,66.75,110.75,"kknn","cv",1,4,"under",2,"optimal",53,"","normalize"
0.897426989971977,0.675496709726869,0.102573010028023,0.894091421650518,0.915475545319063,0.982854191921784,0.615974900433555,0.844051589231538,0.155948410768462,0.767844736032397,0.232155263967603,0.936328288793958,0.736072369903058,586.75,10.25,69.5,111,"kknn","cv",1,4,"under",2,"optimal",54,"","normalize"
0.899677174420105,0.679559323538349,0.100322825579895,0.897904717488956,0.909192521338572,0.981756696399649,0.623210203273258,0.844051589231538,0.155948410768462,0.772024595289377,0.227975404710623,0.937886192990996,0.738889471482562,589.25,11,67,110.25,"kknn","cv",1,4,"under",2,"optimal",55,"","normalize"
0.905468266650786,0.691791705224097,0.0945317333492141,0.906669381334224,0.898895813575396,0.979854732310933,0.640747666418974,0.844051589231538,0.155948410768462,0.781033190737561,0.218966809262439,0.941817428832535,0.747931258499658,595,12.25,61.25,109,"kknn","cv",1,4,"under",2,"optimal",56,"","normalize"
0.90385744723791,0.688853899931057,0.09614255276209,0.904005178750418,0.903061915729576,0.9805693908011,0.635642272944697,0.844051589231538,0.155948410768462,0.778136197159333,0.221863802840667,0.940707668660956,0.745876861532957,593.25,11.75,63,109.5,"kknn","cv",1,4,"under",2,"optimal",57,"","normalize"
0.902254485480707,0.687576557065043,0.0977455145192934,0.900190722797639,0.913426364991194,0.982588564576119,0.630923458931239,0.844051589231538,0.155948410768462,0.773314905062977,0.226685094937023,0.939489099133856,0.745386295708101,590.75,10.5,65.5,110.75,"kknn","cv",1,4,"under",2,"optimal",58,"","normalize"
0.889071407066266,0.655574035041344,0.110928592933734,0.883813968704755,0.917423113399268,0.983123459601354,0.59421759574554,0.844051589231538,0.155948410768462,0.758849788091433,0.241150211908567,0.930763512550804,0.720798030885702,580,10,76.25,111.25,"kknn","cv",1,4,"under",2,"optimal",59,"","normalize"
0.906426073521189,0.694665244432551,0.0935739264788108,0.907805713331106,0.899048231946891,0.979959812773502,0.645145900220366,0.844051589231538,0.155948410768462,0.781983553513117,0.218016446486884,0.942403125965794,0.750182648785429,595.75,12.25,60.5,109,"kknn","cv",1,4,"under",2,"optimal",60,"","normalize"
0.902567551025135,0.689048558507982,0.0974324489748654,0.899427947618517,0.919523099850969,0.983731515643178,0.628728014568532,0.844051589231538,0.155948410768462,0.771702431406802,0.228297568593198,0.939679181686727,0.746700135284383,590.25,9.75,66,111.5,"kknn","cv",1,4,"under",2,"optimal",61,"","normalize"
0.90482600668976,0.690390630646085,0.0951739933102401,0.905914146898318,0.898963555073838,0.979944307870944,0.640280146864457,0.844051589231538,0.155948410768462,0.780392585019834,0.219607414980166,0.941362562017069,0.746818347829037,594.5,12.25,61.75,109,"kknn","cv",1,4,"under",2,"optimal",62,"","normalize"
0.898075866906201,0.671157569188492,0.101924133093799,0.899429687790029,0.8906652215147,0.978099534518396,0.621143695014663,0.844051589231538,0.155948410768462,0.77620900371543,0.22379099628457,0.937081069597841,0.731579788280819,590.25,13.25,66,108,"kknn","cv",1,4,"under",2,"optimal",63,"","normalize"
0.8971114430626,0.670796923481386,0.1028885569374,0.896762004863199,0.899082102696112,0.979619165202037,0.617097585827102,0.844051589231538,0.155948410768462,0.772672231541126,0.227327768458874,0.936344421048572,0.731719260660344,588.5,12.25,67.75,109,"kknn","cv",1,4,"under",2,"optimal",64,"","normalize"
0.8935614369419,0.66317407564482,0.1064385630581,0.892566451349445,0.898980490448449,0.979610715394854,0.610537588619716,0.844051589231538,0.155948410768462,0.769121398298776,0.230878601701224,0.933900650332423,0.725939998006902,585.75,12.25,70.5,109,"kknn","cv",1,4,"under",2,"optimal",65,"","normalize"
0.896781421524352,0.668536309678909,0.103218578475648,0.897518399413446,0.89274827259179,0.978429578507851,0.617322474946784,0.844051589231538,0.155948410768462,0.77427436617668,0.22572563382332,0.936203041358782,0.729681764007382,589,13,67.25,108.25,"kknn","cv",1,4,"under",2,"optimal",66,"","normalize"
0.8967888656192,0.672995575593072,0.1032111343808,0.89409490199354,0.911377184663325,0.981982579533359,0.614535202387056,0.844051589231538,0.155948410768462,0.768491131601671,0.231508868398329,0.935968182959516,0.733992199770717,586.75,10.75,69.5,110.5,"kknn","cv",1,4,"under",2,"optimal",67,"","normalize"
0.903859434347239,0.68648331922159,0.0961405656527608,0.905905446040762,0.892782143341011,0.978604974789077,0.637415791409536,0.844051873255981,0.155948126744019,0.781351863508475,0.218648136491525,0.940832195623184,0.743583738775574,594.5,13,61.75,108.25,"kknn","cv",1,4,"under",2,"optimal",68,"","normalize"
0.898070904176303,0.675082611906934,0.101929095823697,0.89637626684486,0.907211082509145,0.98124705029802,0.61857140628351,0.844051589231538,0.155948410768462,0.771060998567425,0.228939001432575,0.936868486186066,0.735385006298889,588.25,11.25,68,110,"kknn","cv",1,4,"under",2,"optimal",69,"","normalize"
0.897098622677029,0.671122960941567,0.102901377322971,0.896759104577347,0.898895813575396,0.979584151019869,0.617751690977394,0.844051589231538,0.155948410768462,0.772663546763804,0.227336453236196,0.936315754303944,0.732015704245369,588.5,12.25,67.75,109,"kknn","cv",1,4,"under",2,"optimal",70,"","normalize"
0.896138334441676,0.666931096303529,0.103861665558324,0.897137301852471,0.890699092263921,0.977960558964543,0.616526917274535,0.844051589231538,0.155948410768462,0.774278088224104,0.225721911775896,0.9357793286845,0.72844416807816,588.75,13.25,67.5,108,"kknn","cv",1,4,"under",2,"optimal",71,"","normalize"
0.905144862085736,0.6915392457651,0.0948551379142639,0.905523768422616,0.903129657228018,0.980678561275509,0.638539292324177,0.844051589231538,0.155948410768462,0.779424439128809,0.220575560871191,0.94157605789462,0.747848663108163,594.25,11.75,62,109.5,"kknn","cv",1,4,"under",2,"optimal",72,"","normalize"
0.898066768568054,0.670144171801069,0.101933231431946,0.900193043026321,0.886516054735131,0.977298262388683,0.621744394949613,0.844051589231538,0.155948410768462,0.777495177880782,0.222504822119218,0.937131596521412,0.73059644738435,590.75,13.75,65.5,107.5,"kknn","cv",1,4,"under",2,"optimal",73,"","normalize"
0.897750808097852,0.672788394672548,0.102249191902148,0.897517239299105,0.898963555073838,0.979740496585785,0.620578467527502,0.844051589231538,0.155948410768462,0.773308288089779,0.226691711910221,0.936713388794876,0.733257619949613,589,12.25,67.25,109,"kknn","cv",1,4,"under",2,"optimal",74,"","normalize"
0.891952685333148,0.65667858305054,0.108047314666852,0.892183613616958,0.8906652215147,0.97782920288985,0.605291410641647,0.844051589231538,0.155948410768462,0.770092439115575,0.229907560884425,0.933021427915642,0.720553816313751,585.5,13.25,70.75,108,"kknn","cv",1,4,"under",2,"optimal",75,"","normalize"
0.898716886184753,0.670517946662927,0.101283113815247,0.902102011174221,0.880351578376914,0.976164508323796,0.625264066722895,0.844051589231538,0.155948410768462,0.780068353333135,0.219931646666865,0.937614750081944,0.730611868664242,592,14.5,64.25,106.75,"kknn","cv",1,4,"under",2,"optimal",76,"","normalize"
0.90417919755966,0.694319453257282,0.0958208024403397,0.900956398262613,0.921623086302669,0.984208220880433,0.634878866473456,0.844051589231538,0.155948410768462,0.772670577297827,0.227329422702173,0.94065024498095,0.750960310641596,591.25,9.5,65,111.75,"kknn","cv",1,4,"under",2,"optimal",77,"","normalize"
0.893241673729479,0.658280843612092,0.106758326270521,0.894472519211494,0.886583796233573,0.977124475589046,0.608390803616238,0.844051873255981,0.155948126744019,0.772664604821216,0.227335395178784,0.933961177939539,0.721490637482904,587,13.75,69.25,107.5,"kknn","cv",1,4,"under",2,"optimal",78,"","normalize"
0.900644409309364,0.676214862033722,0.0993555906906356,0.903239503285444,0.886583796233573,0.977399546649862,0.628196565032212,0.844051873255981,0.155948126744019,0.780067340401102,0.219932659598898,0.938843443923465,0.735223202918071,592.75,13.75,63.5,107.5,"kknn","cv",1,4,"under",2,"optimal",79,"","normalize"
0.900643252507006,0.677019731622415,0.0993567474929943,0.90400807903627,0.882570112450887,0.976638735552773,0.633453719944935,0.844051589231538,0.155948410768462,0.781346256281989,0.218653743718011,0.938769413605197,0.735887749012061,593.25,14.25,63,107,"kknn","cv",1,4,"under",2,"optimal",80,"","normalize"
0.893565986110973,0.658711762132982,0.106434013889027,0.895239354790808,0.884517680531093,0.976813960774407,0.610387138790337,0.844051589231538,0.155948410768462,0.773631279094004,0.226368720905996,0.93417718873891,0.721702153846581,587.5,14,68.75,107.25,"kknn","cv",1,4,"under",2,"optimal",81,"","normalize"
0.90064532031113,0.678172993915889,0.0993546796888699,0.90210027100271,0.892782143341011,0.978574428132437,0.628335056192582,0.844051589231538,0.155948410768462,0.778138264963458,0.221861735036542,0.938733664477286,0.737094354065483,592,13,64.25,108.25,"kknn","cv",1,4,"under",2,"optimal",82,"","normalize"
0.90353569691616,0.688412425226271,0.0964643030838404,0.903237183056762,0.905111096057445,0.980982132733097,0.634320631987856,0.844051589231538,0.155948410768462,0.777169291950783,0.222830708049217,0.940473059288276,0.745605758268279,592.75,11.5,63.5,109.75,"kknn","cv",1,4,"under",2,"optimal",83,"","normalize"
0.906436412541811,0.690692585190148,0.093563587458189,0.911235591379886,0.88055480287224,0.976286911929466,0.647798437751548,0.844051589231538,0.155948410768462,0.787783744081945,0.212216255918055,0.942633316818121,0.74638869373096,598,14.5,58.25,106.75,"kknn","cv",1,4,"under",2,"optimal",84,"","normalize"
0.90578167567898,0.687677819535054,0.0942183243210201,0.911232111036864,0.876337894594228,0.975600119328089,0.646869831354481,0.844051873255981,0.155948126744019,0.788413849389459,0.211586150610541,0.942265942405783,0.743732776926754,598,15,58.25,106.25,"kknn","cv",1,4,"under",2,"optimal",85,"","normalize"
0.902575822241632,0.682741888224713,0.097424177758368,0.904767953929539,0.890783769136973,0.978246903911157,0.634592045854814,0.844051589231538,0.155948410768462,0.78071309465911,0.21928690534089,0.940008605303204,0.740561902995561,593.75,13.25,62.5,108,"kknn","cv",1,4,"under",2,"optimal",86,"","normalize"
0.899680896467529,0.674239332509347,0.100319103532471,0.902095050488176,0.886719279230457,0.977317611866057,0.6259780924204,0.844051589231538,0.155948410768462,0.77909938032046,0.22090061967954,0.938192931956518,0.733795433364399,592,13.75,64.25,107.5,"kknn","cv",1,4,"under",2,"optimal",87,"","normalize"
0.901925704624933,0.680652728961409,0.0980742953750666,0.9043822159112,0.888632976561442,0.977801828462194,0.633002502979646,0.844051589231538,0.155948410768462,0.780701514956014,0.219298485043986,0.93961441402038,0.738864565472724,593.5,13.5,62.75,107.75,"kknn","cv",1,4,"under",2,"optimal",88,"","normalize"
0.900004301032579,0.677287271418451,0.0999956989674213,0.900958718491294,0.894882129792711,0.978883851692273,0.626162187583463,0.844051589231538,0.155948410768462,0.776849609433157,0.223150390566843,0.938283542367161,0.736571059310958,591.25,12.75,65,108.5,"kknn","cv",1,4,"under",2,"optimal",89,"","normalize"
0.898389346011454,0.66891618003675,0.101610653988546,0.902093310316665,0.878404010296708,0.975790838571718,0.624071690738357,0.844051589231538,0.155948410768462,0.780381005316738,0.219618994683262,0.937445480018005,0.729234693048719,592,14.75,64.25,106.5,"kknn","cv",1,4,"under",2,"optimal",90,"","normalize"
0.892934065170569,0.658475515935528,0.107065934829431,0.894105343022608,0.886634602357404,0.977085616033443,0.609372600623242,0.844051589231538,0.155948410768462,0.77235337614515,0.22764662385485,0.933689231426174,0.72178456821187,586.75,13.75,69.5,107.5,"kknn","cv",1,4,"under",2,"optimal",91,"","normalize"
