"accuracy","kappa","misclassification","recall.TRUE","recall.FALSE","precision.TRUE","precision.FALSE","prevalence.TRUE","prevalence.FALSE","detection_prevalence.TRUE","detection_prevalence.FALSE","f1.TRUE","f1.FALSE","TP","FP","FN","TN","crime","demographics","education","election","finance","healthcare","occupation","race","weather"
0.770632368703108,0.396758980918526,0.229367631296892,0.765968253968254,0.795876288659794,0.953214311206339,0.392435306309968,0.844051446945338,0.155948553054662,0.678349410503751,0.321650589496249,0.848286293426875,0.523410614269675,402.133333333333,19.8,122.866666666667,77.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.832404430153626,0.51092768367255,0.167595569846374,0.835597883597884,0.815120274914089,0.961158680559329,0.489841505201239,0.844051446945338,0.155948553054662,0.734119328331547,0.265880671668453,0.892989903371234,0.607044619631002,438.688888888889,17.9333333333333,86.3111111111111,79.0666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.723544122901036,0.287517505767451,0.276455877098964,0.730328042328042,0.686827033218786,0.926941563572177,0.324808116676981,0.844051446945338,0.155948553054662,0.665273311897106,0.334726688102894,0.815614093899638,0.438635777301698,383.422222222222,30.3777777777778,141.577777777778,66.6222222222222,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.786495176848875,0.40279626070948,0.213504823151125,0.794201058201058,0.744788087056128,0.94419079966881,0.407460381155409,0.844051446945338,0.155948553054662,0.710146480886031,0.289853519113969,0.861922454915784,0.523704771036759,416.955555555556,24.7555555555556,108.044444444444,72.2444444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.785244730260807,0.403029165369734,0.214755269739193,0.792,0.748682703321879,0.945321041911561,0.407817301438582,0.844051446945338,0.155948553054662,0.70768131475527,0.29231868524473,0.860372472434983,0.523970213320132,415.8,24.3777777777778,109.2,72.6222222222222,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.786959628438728,0.413847948728206,0.213040371561272,0.789417989417989,0.773654066437572,0.949971054853148,0.410366442396259,0.844051446945338,0.155948553054662,0.701607717041801,0.298392282958199,0.861423278147555,0.533773168565435,414.444444444444,21.9555555555556,110.555555555556,75.0444444444445,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0.836441586280815,0.526986523535171,0.163558413719185,0.833693121693122,0.851317296678121,0.968239014002315,0.491174191052603,0.844051446945338,0.155948553054662,0.726866738120757,0.273133261879243,0.895527715610681,0.620950548095549,437.688888888889,14.4222222222222,87.3111111111111,82.5777777777778,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0.796784565916399,0.438057705974235,0.203215434083601,0.797671957671958,0.791981672394043,0.95428783972268,0.42756122760045,0.844051446945338,0.155948553054662,0.705716327259736,0.294283672740264,0.867806795153684,0.552503855317837,418.777777777778,20.1777777777778,106.222222222222,76.8222222222222,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.857984994640943,0.572732701748172,0.142015005359057,0.858708994708995,0.854066437571592,0.96968487993652,0.534917901081634,0.844051446945338,0.155948553054662,0.747552697391926,0.252447302608074,0.910371791520948,0.655258857635214,450.822222222222,14.1555555555556,74.1777777777778,82.8444444444444,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.770596641657735,0.381221857360315,0.229403358342265,0.772783068783069,0.758762886597938,0.945758502818934,0.38578105932241,0.844051446945338,0.155948553054662,0.689889246159343,0.310110753840657,0.849832154366477,0.509402826127749,405.711111111111,23.4,119.288888888889,73.6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.771061093247588,0.361651147993,0.228938906752412,0.786285714285714,0.688659793814433,0.932308527548607,0.388015002983842,0.844051446945338,0.155948553054662,0.712218649517685,0.287781350482315,0.850816961587163,0.490093034304158,412.8,30.2,112.2,66.8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.787209717756342,0.406905467594109,0.212790282243658,0.793566137566138,0.752806414662085,0.945874602031784,0.40982365641016,0.844051446945338,0.155948553054662,0.708360128617363,0.291639871382637,0.862215636268225,0.527205756610713,416.622222222222,23.9777777777778,108.377777777778,73.0222222222222,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0.834583779921401,0.521230717952046,0.165416220078599,0.83352380952381,0.840320733104238,0.965999815132116,0.489762424204212,0.844051446945338,0.155948553054662,0.728438728117185,0.271561271882815,0.894257894431296,0.616129412801969,437.6,15.4888888888889,87.4,81.5111111111111,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0.778492318685245,0.404294770981519,0.221507681314755,0.777566137566138,0.783505154639175,0.951413862641387,0.40081385046506,0.844051446945338,0.155948553054662,0.690067881386209,0.309932118613791,0.854525434672354,0.527675923619371,408.222222222222,21,116.777777777778,76,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.876062879599857,0.618368344112478,0.123937120400143,0.874962962962963,0.882016036655212,0.975778041709043,0.570111216159251,0.844051446945338,0.155948553054662,0.756913183279743,0.243086816720257,0.922406379415647,0.690981231205738,459.355555555556,11.4444444444444,65.6444444444444,85.5555555555556,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.748231511254019,0.349576448893393,0.251768488745981,0.747174603174603,0.753951890034364,0.943962666565879,0.364790135987924,0.844051446945338,0.155948553054662,0.669024651661308,0.330975348338692,0.831422459729537,0.486633478419424,392.266666666667,23.8666666666667,132.733333333333,73.1333333333333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.770560914612362,0.380177541097939,0.229439085387638,0.774306878306878,0.75028636884307,0.943996646916097,0.387747673095345,0.844051446945338,0.155948553054662,0.692497320471597,0.307502679528403,0.849694418184772,0.508249027482786,406.511111111111,24.2222222222222,118.488888888889,72.7777777777778,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0.837584851732762,0.524234834195569,0.162415148267238,0.838306878306878,0.833676975945017,0.964791256632367,0.493927182648796,0.844051446945338,0.155948553054662,0.7335119685602,0.2664880314398,0.896657688064477,0.617881158294442,440.111111111111,16.1333333333333,84.8888888888889,80.8666666666667,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
0.77491961414791,0.398859139433291,0.22508038585209,0.772740740740741,0.786712485681558,0.951960434936392,0.395551824030225,0.844051446945338,0.155948553054662,0.685494819578421,0.314505180421579,0.851913306171242,0.523929792537198,405.688888888889,20.6888888888889,119.311111111111,76.3111111111111,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.848267238299393,0.545162160967863,0.151732761700607,0.851767195767196,0.829324169530355,0.964542598660626,0.516104327818904,0.844051446945338,0.155948553054662,0.745551982851018,0.254448017148982,0.904086723398105,0.633165854324428,447.177777777778,16.5555555555556,77.8222222222222,80.4444444444444,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.757770632368703,0.342704760230236,0.242229367631297,0.768592592592593,0.699198167239404,0.933064034623743,0.367386339080042,0.844051446945338,0.155948553054662,0.695641300464452,0.304358699535548,0.840998983873947,0.477710732940142,403.511111111111,29.1777777777778,121.488888888889,67.8222222222222,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
0.825008931761343,0.504939454599536,0.174991068238657,0.821502645502646,0.843986254295533,0.966208715942556,0.474062219392406,0.844051446945338,0.155948553054662,0.71772061450518,0.28227938549482,0.88726491916281,0.60453030224186,431.288888888889,15.1333333333333,93.7111111111111,81.8666666666667,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
0.766309396212933,0.391387989669306,0.233690603787067,0.760296296296296,0.798854524627721,0.95359492413784,0.388005941723176,0.844051446945338,0.155948553054662,0.673097534833869,0.326902465166131,0.844830723861694,0.519816078668515,399.155555555556,19.5111111111111,125.844444444444,77.4888888888889,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.851982851018221,0.561349770759809,0.148017148981779,0.850793650793651,0.858419243986254,0.970374148526345,0.522604427559402,0.844051446945338,0.155948553054662,0.740192926045016,0.259807073954984,0.906125506211197,0.646958433577563,446.666666666667,13.7333333333333,78.3333333333333,83.2666666666667,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.738013576277242,0.332669879240942,0.261986423722758,0.734560846560847,0.756701030927835,0.942758185244844,0.348228348817751,0.844051446945338,0.155948553054662,0.65794926759557,0.34205073240443,0.824698576013508,0.475318225122585,385.644444444444,23.6,139.355555555556,73.4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0.826116470167917,0.510309404051698,0.173883529832083,0.820952380952381,0.854066437571592,0.968392445964908,0.476532666479805,0.844051446945338,0.155948553054662,0.7156841729189,0.2843158270811,0.887726770348433,0.609031394210162,431,14.1555555555556,94,82.8444444444444,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
0.865023222579493,0.592477893948383,0.134976777420507,0.863619047619048,0.87262313860252,0.973530327840786,0.547792040018079,0.844051446945338,0.155948553054662,0.748803143979993,0.251196856020007,0.914947016010441,0.67106874652408,453.4,12.3555555555556,71.6,84.6444444444444,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
0.827259735619864,0.508277326380968,0.172740264380136,0.823830687830688,0.84581901489118,0.966587348614763,0.475329284176993,0.844051446945338,0.155948553054662,0.719399785637728,0.280600214362272,0.889083694065466,0.606978797339514,432.511111111111,14.9555555555556,92.4888888888889,82.0444444444445,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.84951768488746,0.55533809088969,0.15048231511254,0.847703703703704,0.859335624284078,0.970487906712557,0.516104198133417,0.844051446945338,0.155948553054662,0.737441943551268,0.262558056448732,0.904520148771257,0.642342799247782,445.044444444444,13.6444444444444,79.9555555555555,83.3555555555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0.772382993926402,0.396278268060357,0.227617006073598,0.768634920634921,0.792668957617411,0.952704296222677,0.391605957746773,0.844051446945338,0.155948553054662,0.681100392997499,0.318899607002501,0.850138751387337,0.522636410988928,403.533333333333,20.1111111111111,121.466666666667,76.8888888888889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.842336548767417,0.537144744147543,0.157663451232583,0.842539682539682,0.841237113402062,0.966587438021772,0.504869863339625,0.844051446945338,0.155948553054662,0.735905680600214,0.264094319399786,0.89965552842785,0.627976833433966,442.333333333333,15.4,82.6666666666667,81.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
0.804608788853162,0.443751791489806,0.195391211146838,0.811005291005291,0.769988545246277,0.950853332564918,0.439333754945675,0.844051446945338,0.155948553054662,0.720400142908182,0.279599857091819,0.874136976947288,0.554805043796276,425.777777777778,22.3111111111111,99.2222222222222,74.6888888888889,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.80128617363344,0.438146785270353,0.198713826366559,0.806687830687831,0.77205040091638,0.950481998771526,0.431380872595884,0.844051446945338,0.155948553054662,0.71643444087174,0.28356555912826,0.871920712721765,0.55118371517971,423.511111111111,22.1111111111111,101.488888888889,74.8888888888889,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.808717399071097,0.449891971035089,0.191282600928903,0.815365079365079,0.772737686139748,0.951182820499509,0.44138580363807,0.844051446945338,0.155948553054662,0.723651304037156,0.276348695962844,0.877557827286423,0.559490490948817,428.066666666667,22.0444444444444,96.9333333333333,74.9555555555556,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0.838192211504109,0.531611630459571,0.161807788495891,0.834793650793651,0.856586483390607,0.969352198949593,0.493397643111398,0.844051446945338,0.155948553054662,0.726973919256877,0.273026080743123,0.896690998665658,0.624640338666656,438.266666666667,13.9111111111111,86.7333333333333,83.0888888888889,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0.809682029296177,0.461379148543908,0.190317970703823,0.811767195767196,0.798396334478809,0.956294812859637,0.445849334553003,0.844051446945338,0.155948553054662,0.716613076098607,0.283386923901393,0.877428578468897,0.569711800572767,426.177777777778,19.5555555555556,98.8222222222222,77.4444444444444,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.861307609860664,0.581760104609612,0.138692390139335,0.861164021164021,0.862084765177549,0.971427632196107,0.541245185745639,0.844051446945338,0.155948553054662,0.748374419435513,0.251625580564487,0.912537726999798,0.662417634476639,452.111111111111,13.3777777777778,72.8888888888889,83.6222222222222,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.78292247231154,0.406671607230851,0.21707752768846,0.784550264550265,0.774112256586483,0.949725015590563,0.403509909882502,0.844051446945338,0.155948553054662,0.697427652733119,0.302572347266881,0.858532556528704,0.528655813507663,411.888888888889,21.9111111111111,113.111111111111,75.0888888888889,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.804858878170775,0.44191761866558,0.195141121829225,0.812994708994709,0.760824742268041,0.948846504258145,0.439424121370224,0.844051446945338,0.155948553054662,0.723508395855663,0.276491604144337,0.874448129805725,0.553021691601185,426.822222222222,23.2,98.1777777777778,73.8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.796463022508039,0.434637251916852,0.203536977491961,0.798095238095238,0.787628865979381,0.953487464690339,0.425295942146488,0.844051446945338,0.155948553054662,0.706752411575563,0.293247588424437,0.868020016116127,0.549615932928833,419,20.6,106,76.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0.838763844230082,0.532707615938422,0.161236155769918,0.836232804232804,0.852462772050401,0.968580161817392,0.496876932873365,0.844051446945338,0.155948553054662,0.728831725616292,0.271168274383708,0.897031125848061,0.625319529331588,439.022222222222,14.3111111111111,85.9777777777778,82.6888888888889,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0.80714540907467,0.457755075662827,0.19285459092533,0.807957671957672,0.802749140893471,0.957291847128956,0.441763150660606,0.844051446945338,0.155948553054662,0.712718828152912,0.287281171847088,0.875436704077158,0.567176620713221,424.177777777778,19.1333333333333,100.822222222222,77.8666666666667,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.878349410503751,0.620650479115377,0.121650589496249,0.879830687830688,0.870332187857961,0.973620386959734,0.577121376349892,0.844051446945338,0.155948553054662,0.762843872811719,0.237156127188282,0.924111700782078,0.692116507968631,461.911111111111,12.5777777777778,63.0888888888889,84.4222222222222,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.794855305466238,0.435484723987911,0.205144694533762,0.794835978835979,0.79495990836197,0.954881399205945,0.425113569993331,0.844051446945338,0.155948553054662,0.702858163629868,0.297141836370132,0.866401196269168,0.550796191371303,417.288888888889,19.8888888888889,107.711111111111,77.1111111111111,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.782350839585566,0.406098090095444,0.217649160414434,0.784592592592593,0.770217640320733,0.949083507529714,0.405068825507408,0.844051446945338,0.155948553054662,0.698070739549839,0.301929260450161,0.857788522710598,0.52803856607882,411.911111111111,22.2888888888889,113.088888888889,74.7111111111111,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0.833797784923187,0.519874002006771,0.166202215076813,0.832719576719577,0.839633447880871,0.965851879393628,0.488384439068312,0.844051446945338,0.155948553054662,0.727867095391211,0.272132904608789,0.893617784977143,0.615125986164873,437.177777777778,15.5555555555556,87.8222222222222,81.4444444444444,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
0.801643444087174,0.445693755241394,0.198356555912826,0.803343915343915,0.792439862542955,0.954704966574234,0.43453242983141,0.844051446945338,0.155948553054662,0.710432297249017,0.289567702750982,0.871635470539624,0.557932951395299,421.755555555556,20.1333333333333,103.244444444444,76.8666666666667,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.850196498749553,0.552423353519542,0.149803501250447,0.852825396825397,0.835967926689576,0.966066363315645,0.522260741974582,0.844051446945338,0.155948553054662,0.745409074669525,0.254590925330475,0.905074303923017,0.639047517214725,447.733333333333,15.9111111111111,77.2666666666667,81.0888888888889,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.789174705251876,0.400252668928493,0.210825294748124,0.800550264550265,0.727605956471936,0.941211660718211,0.408736850999456,0.844051446945338,0.155948553054662,0.718185066095034,0.281814933904966,0.864347521146668,0.520271505441652,420.288888888889,26.4222222222222,104.711111111111,70.5777777777778,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
0.825473383351197,0.502176112194444,0.174526616648803,0.823873015873016,0.834135166093929,0.964326382209145,0.474307029513876,0.844051446945338,0.155948553054662,0.721257591997142,0.278742408002858,0.88790152716086,0.601774698909497,432.533333333333,16.0888888888889,92.4666666666667,80.9111111111111,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
0.78388710253662,0.416844113370859,0.21611289746338,0.781968253968254,0.794272623138602,0.953882144157632,0.408692038059699,0.844051446945338,0.155948553054662,0.69210432297249,0.30789567702751,0.858301940844561,0.537490700283204,410.533333333333,19.9555555555556,114.466666666667,77.0444444444444,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.855234012147195,0.567638510650166,0.144765987852805,0.854391534391534,0.85979381443299,0.970750000936172,0.52767820303432,0.844051446945338,0.155948553054662,0.743015362629511,0.256984637370489,0.90846424916466,0.651643172047686,448.555555555556,13.6,76.4444444444444,83.4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.776277241872097,0.392771557408152,0.223722758127903,0.778920634920635,0.761970217640321,0.946655908271241,0.394685949587655,0.844051446945338,0.155948553054662,0.694569489103251,0.305430510896749,0.85377439436642,0.518076638122894,408.933333333333,23.0888888888889,116.066666666667,73.9111111111111,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0.834726688102894,0.519464753117775,0.165273311897106,0.833904761904762,0.839175257731959,0.965675890293155,0.486743900043181,0.844051446945338,0.155948553054662,0.728938906752412,0.271061093247588,0.894657847381177,0.614657967831707,437.8,15.6,87.2,81.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
0.861521972132905,0.585346032520757,0.138478027867095,0.859047619047619,0.874914089347079,0.973797493420877,0.539483514795504,0.844051446945338,0.155948553054662,0.744587352625938,0.255412647374062,0.912546170814044,0.665838686343597,451,12.1333333333333,74,84.8666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
0.834583779921401,0.518964159639229,0.165416220078599,0.834412698412698,0.835509736540664,0.964927072866082,0.487918701236331,0.844051446945338,0.155948553054662,0.729939264022865,0.270060735977135,0.894519926763227,0.61416207307749,438.066666666667,15.9555555555556,86.9333333333333,81.0444444444444,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.853912111468382,0.564817132193234,0.146087888531618,0.853037037037037,0.85864833906071,0.970404970644679,0.524904204528314,0.844051446945338,0.155948553054662,0.74205073240443,0.25794926759557,0.907525937232467,0.64950478590568,447.844444444444,13.7111111111111,77.1555555555556,83.2888888888889,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0.780600214362272,0.415158822505157,0.219399785637728,0.776761904761905,0.801374570446735,0.955004553539211,0.406541337080703,0.844051446945338,0.155948553054662,0.686602357984995,0.313397642015005,0.855442380253707,0.536924986574986,407.8,19.2666666666667,117.2,77.7333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.840800285816363,0.535818288402619,0.159199714183637,0.839322751322751,0.848797250859107,0.968047930001485,0.501078120438458,0.844051446945338,0.155948553054662,0.73201143265452,0.267988567345481,0.898475289518933,0.627382586045691,440.644444444444,14.6666666666667,84.3555555555556,82.3333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
0.794069310468024,0.423219613022582,0.205930689531976,0.79978835978836,0.7631156930126,0.948496923316664,0.422029978362194,0.844051446945338,0.155948553054662,0.712004287245445,0.287995712754555,0.86668383665709,0.539653470158035,419.888888888889,22.9777777777778,105.111111111111,74.0222222222222,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.805430510896749,0.449582535163975,0.194569489103251,0.809100529100529,0.785567010309278,0.953511198714499,0.438779030889482,0.844051446945338,0.155948553054662,0.716362986780993,0.283637013219007,0.874686149894523,0.560303978824532,424.777777777778,20.8,100.222222222222,76.2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0.841550553769203,0.539451893862439,0.158449446230797,0.838857142857143,0.856128293241695,0.969447098168586,0.501838432589384,0.844051446945338,0.155948553054662,0.730475169703465,0.269524830296534,0.898861221322776,0.63053186533793,440.4,13.9555555555556,84.6,83.0444444444445,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0.811432654519471,0.466812688051525,0.188567345480529,0.811936507936508,0.808705612829324,0.958830887600844,0.448447246114198,0.844051446945338,0.155948553054662,0.715148267238299,0.284851732761701,0.878435869083777,0.57400248603477,426.266666666667,18.5555555555556,98.7333333333333,78.4444444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
